,CarPrice,CarMileage,VIN,TimeStamp,Source,Make,Model,Year,Trim,ExteriorColorGeneral,InteriorColorGeneral,DrivetrainGeneral,FuelTypeGeneral,TransmissionGeneral,EngineSize,EngineConfiguration,Fuel System,Turbocharged,Hybrid,ZipLocation
0,26987.0,28634,JF2SKAJC8LH600760,2023-11-24 22:01:08.835278+00:00,Cars.com,SUBARU,Forester,2020,Prm+ES+KA,Gray,Black,AWD,Gasoline,Automatic,2.5L,,GDI,0,0,01464
1,32487.0,6590,JM1NDAM76N0502512,2023-11-24 21:59:25.943691+00:00,Cars.com,MAZDA,MX-5,2022,Grand Touring,Black,Black,RWD,Gasoline,Manual,2.0L,I4,,0,0,01464
2,17988.0,79450,JN8CS1MU1HM142232,2023-11-24 22:36:10.657644+00:00,Cars.com,INFINITI,QX70,2017,,Blue,Gray,RWD,Gasoline,Automatic,,,,0,0,01237
3,24622.0,30178,3CZRU6H11MM755165,2023-11-24 21:36:14.666147+00:00,Cars.com,HONDA,HR-V,2021,SPORT,Gray,Other,AWD,Gasoline,Automatic,1.8L,I4,MPFI,0,0,02045
4,19945.0,68637,JN8CS1MW2EM412128,2023-11-24 22:30:55.910951+00:00,Cars.com,INFINITI,QX70,2014,,Black,Gray,AWD,Gasoline,Automatic,3.7L,,,0,0,01237
5,105000.0,22681,SCFSMGAW3LGN03771,2023-11-12 16:53:30.674428+00:00,Cars.com,ASTON MARTIN,Vantage,2020,,Blue,Black,RWD,Gasoline,Automatic,4.0L,V8,GDI,1,0,
6,46500.0,24578,1G1FH1R71M0117223,2023-11-24 22:09:36.855764+00:00,Cars.com,CHEVROLET,Camaro,2021,,Other,Black,RWD,Gasoline,Automatic,6.2L,V8,GDI,0,0,01464
7,16421.0,71791,4S3GTAB63K3701811,2023-11-24 22:00:52.997279+00:00,Cars.com,SUBARU,Impreza,2019,Base +ES,Black,White,AWD,Gasoline,Automatic,2.0L,,,0,0,01464
8,,6202,KMUMADTB3PU120572,2023-11-24 21:33:33.761194+00:00,Cars.com,GENESIS,GV70,2023,,White,Black,Other,Gasoline,Other,,,,0,0,02045
9,53982.0,41609,1FMJK2ATXLEA60647,2023-11-12 17:44:06.817006+00:00,Cars.com,FORD,Expedition MAX,2020,,Gray,Black,4WD,Gasoline,Automatic,3.5L,V6,GDI,1,0,
10,20736.0,72966,2FMGK5D81JBA13986,2023-11-24 22:02:53.728814+00:00,Cars.com,FORD,Flex,2018,,Gray,Other,FWD,Gasoline,Automatic,3.5L,V6,MPFI,0,0,01464
11,38495.0,21374,2T2AZMDA0LC217736,2023-11-12 17:43:44.256878+00:00,Cars.com,LEXUS,RX,2020,Base,Other,Black,AWD,Gasoline,Automatic,3.5L,V6,DI,0,0,
12,21998.0,89490,JN8CS1MW6GM751445,2023-11-24 22:32:18.746368+00:00,Cars.com,INFINITI,QX70,2016,,White,Other,AWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
13,,89249,1C4PJMCB2GW271861,2023-11-24 22:08:07.469370+00:00,Cars.com,JEEP,Cherokee,2016,Latitude/Longitude/North,Black,Black,4WD,Gasoline,Automatic,2.4L,I4,,0,0,01464
14,12777.0,96365,WAUFFAFL1EN037212,2023-11-12 20:15:48.356263+00:00,Cars.com,AUDI,A4,2014,Premium Plus quattro,Gray,Black,AWD,Flex Fuel,Automatic,2.0L,I4,GDI,1,0,
15,21791.0,47127,JM1GL1VM8L1526639,2023-11-24 21:59:00.651632+00:00,Cars.com,MAZDA,Mazda6,2020,,Black,Black,FWD,Gasoline,Automatic,2.5L,I4,GDI,0,0,01464
16,23490.0,38084,JF2SKACC2KH587189,2023-11-24 22:12:47.379378+00:00,Cars.com,SUBARU,Forester,2019,Base P+ES,White,Gray,AWD,Gasoline,Automatic,2.5L,,GDI,0,0,01464
17,32250.0,30691,2HKRW2H88LH695542,2023-11-24 21:54:12.670586+00:00,Cars.com,HONDA,CR-V,2020,EX-L,Gray,Black,Other,Gasoline,Other,,,,0,0,01464
18,79995.0,20240,WP0AB29929S721983,2023-11-12 16:52:55.702035+00:00,Cars.com,PORSCHE,911,2009,"S (2WD), 4S (4WD)",Black,Black,RWD,Gasoline,Other,3.8L,,,0,0,
19,27350.0,46652,JF1ZNBB17N9751969,2023-11-12 17:39:53.966766+00:00,Cars.com,TOYOTA,GR86,2022,GR86,Other,Black,RWD,Gasoline,Manual,2.4L,,DI,0,0,
20,30999.0,10262,19UDE4G74PA001154,2023-11-12 16:52:29.314373+00:00,Cars.com,ACURA,Integra,2023,,White,Other,FWD,Gasoline,Manual,1.5L,,,0,0,
21,22988.0,84800,JN8CS1MW0HM415369,2023-11-24 22:33:38.201797+00:00,Cars.com,INFINITI,QX70,2017,,Other,Black,AWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
22,53997.0,19694,WP1AB2A53MLB32306,2023-11-12 20:15:37.916686+00:00,Cars.com,PORSCHE,Macan,2021,S,Gray,Black,AWD,Gasoline,Automatic,3.0L,V6,GDI,1,0,
23,,166628,3GTP2VE34BG171227,2023-11-24 22:08:20.866883+00:00,Cars.com,GMC,Sierra,2011,SLE,Blue,Black,4WD,Flex Fuel,Automatic,5.3L,V8,,0,0,01464
24,17995.0,115308,JN8CS1MW0HM412780,2023-11-24 22:32:21.110368+00:00,Cars.com,INFINITI,QX70,2017,,Gray,Other,AWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
25,16999.0,57000,YV449MDM3F2691708,2023-11-12 20:16:13.085239+00:00,Cars.com,VOLVO,XC60,2015,Platinum (non R design),White,Other,FWD,Gasoline,Automatic,2.0L,I4,GDI,0,0,
26,46247.0,4877,1C4RJHBGXPC565510,2023-11-12 17:41:45.442546+00:00,Cars.com,JEEP,Grand Cherokee,2023,WL,Black,Black,4WD,Gasoline,Automatic,3.6L,V6,MPFI,0,0,
27,33743.0,58504,1GYS3AKJ2GR418085,2023-11-12 16:53:52.227599+00:00,Cars.com,CADILLAC,Escalade,2016,,Black,Black,RWD,Gasoline,Automatic,6.2L,V8,GDI,0,0,
28,51900.0,3233,1FA6P8R04N5549904,2023-11-12 20:12:57.093333+00:00,Cars.com,FORD,Mustang,2022,,Gray,Black,RWD,Gasoline,Automatic,5.0L,V8,DI,0,0,
29,72989.0,22466,WP0AA2A98FS106526,2023-11-12 17:40:42.602645+00:00,Cars.com,PORSCHE,911,2015,"Carrera (2WD), Carrera 4 (4WD)",White,Black,RWD,Gasoline,Automatic,3.4L,,GDI,0,0,
30,12500.0,137000,JN8CS1MW4FM482540,2023-11-24 22:31:47.413230+00:00,Cars.com,INFINITI,QX70,2015,,Gray,Black,AWD,Gasoline,Other,3.7L,V6,,0,0,01237
31,27350.0,46652,JF1ZNBB17N9751969,2023-11-12 17:42:36.873010+00:00,Cars.com,TOYOTA,GR86,2022,GR86,Other,Black,RWD,Gasoline,Manual,2.4L,,DI,0,0,
32,48339.0,71653,1GNSKNKD8MR367429,2023-11-12 20:16:51.199161+00:00,Cars.com,CHEVROLET,Tahoe,2021,,Black,Black,4WD,Gasoline,Automatic,5.3L,V8,GDI,0,0,
33,14995.0,118004,JN8CS1MWXFM480310,2023-11-24 22:30:18.849235+00:00,Cars.com,INFINITI,QX70,2015,,Gray,Black,AWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
34,19673.0,32050,4S3GTAB68K3711749,2023-11-24 22:01:37.994305+00:00,Cars.com,SUBARU,Impreza,2019,Base +ES,Gray,Black,AWD,Gasoline,Automatic,2.0L,,GDI,0,0,01464
35,50998.0,29583,JTJHKCEZ9N2003932,2023-11-12 16:53:01.419102+00:00,Cars.com,LEXUS,NX,2022,Luxury,Other,Other,AWD,Hybrid,Automatic,2.5L,I4,DI,0,1,
36,29185.0,22612,KNDPVCAG0P7018318,2023-11-12 16:55:48.696679+00:00,Cars.com,KIA,Sportage,2023,,Orange,Other,AWD,Hybrid,Automatic,1.6L,I4,GDI,1,1,
37,10999.0,77713,3C4PDCAB2LT220381,2023-11-12 20:12:38.912384+00:00,Cars.com,DODGE,Journey,2020,,White,Black,FWD,Gasoline,Automatic,2.4L,,,0,0,
38,35505.0,6781,1FATP8FFXK5184541,2023-11-12 20:15:40.978386+00:00,Cars.com,FORD,Mustang,2019,,Gray,Black,RWD,Gasoline,Automatic,5.0L,V8,DI,0,0,
39,35994.0,11928,WA1EECF38N1137953,2023-11-12 17:40:15.009562+00:00,Cars.com,AUDI,Q3,2022,,Gray,Black,AWD,Gasoline,Automatic,,I4,,0,0,
40,28999.0,31134,5FNYF8H54KB028632,2023-11-24 21:36:52.960901+00:00,Cars.com,HONDA,Passport,2019,EXL,Black,Black,AWD,Gasoline,Automatic,3.5L,V6,GDI,0,0,02045
41,42400.0,39816,5YJXCDE28HF060743,2023-11-12 17:42:55.599694+00:00,Cars.com,TESLA,Model X,2017,,Gray,Black,AWD,Other,Automatic,,,,0,0,
42,17650.0,63250,2T1BURHEXHC815082,2023-11-24 22:06:08.058972+00:00,Cars.com,TOYOTA,Corolla,2017,L/LE/SE/XLE/XSE/50th Anniv. Special Edition,Gray,Black,FWD,Gasoline,Automatic,1.8L,I4,MPFI,0,0,01464
43,31000.0,44985,WAUDADF53MA005764,2023-11-24 21:53:56.692081+00:00,Cars.com,AUDI,A5,2021,Sportback Body Style,Gray,Black,AWD,Gasoline,Automatic,2.0L,,,0,0,01464
44,27451.0,75266,5TDJZRFH1HS360155,2023-11-24 22:12:51.367895+00:00,Cars.com,TOYOTA,Highlander,2017,SE/XLE,Gray,Other,AWD,Gasoline,Automatic,3.5L,V6,DI,0,0,01464
45,86000.0,19915,WBSAE0C08LBM08345,2023-11-24 21:34:01.134809+00:00,Cars.com,BMW,M8,2020,,Black,White,AWD,Gasoline,Automatic,4.4L,,,0,0,02045
46,15408.0,73172,1HGCR2F32DA074411,2023-11-12 21:45:34.123689+00:00,Cars.com,HONDA,Accord,2013,,Other,Other,FWD,Gasoline,Automatic,2.4L,I4,GDI,0,0,02191
47,425000.0,900,ZFF92LLA8N0268956,2023-11-12 21:44:57.748651+00:00,Cars.com,FERRARI,F8 Tributo,2022,,Red,Black,RWD,Gasoline,Automatic,3.9L,,,0,0,02191
48,9500.0,87301,1N4AL3AP1DN412449,2023-11-12 17:41:02.426854+00:00,Cars.com,NISSAN,Altima,2013,,White,Other,FWD,Gasoline,Automatic,2.5L,I4,MPFI,0,0,
49,52900.0,58536,1GNSKNKD4MR460920,2023-11-12 17:45:07.783430+00:00,Cars.com,CHEVROLET,Tahoe,2021,,Gray,Black,4WD,Gasoline,Automatic,5.3L,V8,GDI,0,0,
50,26998.0,55991,ZASPAKBN8K7C51107,2023-11-24 22:03:13.262325+00:00,Cars.com,ALFA ROMEO,Stelvio,2019,,Gray,Other,AWD,Gasoline,Automatic,2.0L,I4,GDI,1,0,01464
51,42995.0,1428,1FA6P8CF5N5129579,2023-11-12 20:16:54.554974+00:00,Cars.com,FORD,Mustang,2022,,Gray,Black,RWD,Gasoline,Manual,5.0L,V8,DI,0,0,
52,21729.0,95610,JF2SKAWC3KH407830,2023-11-24 22:01:14.990277+00:00,Cars.com,SUBARU,Forester,2019,Touring + Eyesight + Navigation (HK) + SMART,Gray,Black,AWD,Gasoline,Automatic,2.5L,,GDI,0,0,01464
53,19999.0,23529,JM1FE17N640135962,2023-11-24 21:58:28.210099+00:00,Cars.com,MAZDA,RX-8,2004,,Gray,Red,RWD,Gasoline,Automatic,1.3L,,MPFI,0,0,01464
54,69245.0,54833,WDCYC7DF7DX206280,2023-11-12 20:17:14.021622+00:00,Cars.com,MERCEDES-BENZ,G-Class,2013,AMG 4-MATIC,Gray,Black,AWD,Gasoline,Automatic,5.5L,V8,GDI,1,0,
55,40355.0,69793,WUABWGFF3J1900224,2023-11-12 20:19:43.579613+00:00,Cars.com,AUDI,RS3,2018,,Red,Black,AWD,Gasoline,Automatic,2.5L,I5,DI,1,0,
56,22609.0,84939,W04GV8SX1K1009645,2023-11-12 20:13:53.861684+00:00,Cars.com,BUICK,Regal TourX,2019,,Gray,Black,AWD,Gasoline,Automatic,2.0L,I4,GDI,1,0,
57,48919.0,35701,1C4RJKEG4M8106920,2023-11-24 22:02:50.057814+00:00,Cars.com,JEEP,Grand Cherokee,2021,,Red,Black,4WD,Gasoline,Automatic,3.6L,V6,MPFI,0,0,01464
58,25000.0,141951,5TDDY5G17FS123578,2023-11-12 17:43:55.643779+00:00,Cars.com,TOYOTA,Sequoia,2015,Platinum Grade,Other,Other,4WD,Gasoline,Automatic,5.7L,V8,MPFI,0,0,
59,28195.0,77583,JTHBE1D21H5030651,2023-11-12 17:44:57.720086+00:00,Cars.com,LEXUS,IS,2017,350,Other,Other,RWD,Gasoline,Automatic,3.5L,,,0,0,
60,56995.0,20359,1GTUUEETXNZ623635,2023-11-12 20:16:19.784760+00:00,Cars.com,GMC,Sierra,2022,AT4,Gray,Black,4WD,Diesel,Automatic,3.0L,I6,DI,1,0,
61,148700.0,11443,WP0BB2A91GS136860,2023-11-12 20:18:23.364815+00:00,Cars.com,PORSCHE,911,2016,"4S, 4 GTS",Orange,Black,AWD,Gasoline,Automatic,3.8L,,GDI,0,0,
62,58999.0,46504,1GC1KTEY9KF210885,2023-11-12 16:53:18.148912+00:00,Cars.com,CHEVROLET,Silverado HD,2019,,White,Black,4WD,Diesel,Automatic,6.6L,V8,DI,1,0,
63,60296.0,22341,SALEJ7RX4N2088082,2023-11-12 20:14:33.501817+00:00,Cars.com,LAND ROVER,Defender,2022,110 S,Other,Black,4WD,Gasoline,Automatic,2.0L,I4,GDI,1,0,
64,31000.0,77020,1C6HJTAGXML527519,2023-11-12 20:18:58.989139+00:00,Cars.com,JEEP,Gladiator,2021,,Gray,Black,4WD,Gasoline,Manual,3.6L,V6,MPFI,0,0,
65,3999.0,228021,5LMFU28R81LJ22739,2023-11-12 20:18:12.128873+00:00,Cars.com,LINCOLN,Navigator,2001,,Black,Other,4WD,Gasoline,Automatic,5.4L,V8,MPFI,0,0,
66,27778.0,40207,5YJ3E1EA2JF165573,2023-11-12 20:19:01.709929+00:00,Cars.com,TESLA,Model 3,2018,,Black,White,RWD,Other,Automatic,,,,0,0,
67,41999.0,4667,KM8KRDAF3PU173955,2023-11-12 20:17:55.274762+00:00,Cars.com,HYUNDAI,IONIQ 5,2023,,Other,Black,AWD,Other,Automatic,,,,0,0,
68,12499.0,150968,JN8CS1MU8HM140106,2023-11-24 22:30:35.327247+00:00,Cars.com,INFINITI,QX70,2017,,Blue,Gray,RWD,Gasoline,Automatic,3.7L,V6,,0,0,01237
69,12797.0,85104,1LNHL9DK1DG613294,2023-11-12 17:43:01.242164+00:00,Cars.com,LINCOLN,MKS,2013,,Black,Other,FWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,
70,31000.0,44985,WAUDADF53MA005764,2023-11-24 22:08:18.567883+00:00,Cars.com,AUDI,A5,2021,Sportback Body Style,Gray,Black,AWD,Gasoline,Automatic,2.0L,,,0,0,01464
71,32693.0,21058,2HGFE1E56NH473797,2023-11-24 21:54:14.591589+00:00,Cars.com,HONDA,CIVIC SI,2022,SI / SI HPT,White,Red,Other,Gasoline,Manual,,,,0,0,01464
72,37875.0,10672,1C4HJXDN8NW122401,2023-11-12 17:42:49.072606+00:00,Cars.com,JEEP,Wrangler,2022,Open Body,Blue,Black,4WD,Gasoline,Automatic,2.0L,I4,GDI,1,0,
73,28000.0,38000,WBALZ3C55CC397748,2023-11-24 21:33:30.531457+00:00,Cars.com,BMW,650xi,2012,Convertible,Black,Other,RWD,Gasoline,Other,4.4L,,,0,0,02045
74,56995.0,20359,1GTUUEETXNZ623635,2023-11-12 20:18:38.066049+00:00,Cars.com,GMC,Sierra,2022,AT4,Gray,Black,4WD,Diesel,Automatic,3.0L,I6,DI,1,0,
75,97000.0,33924,SCBFH7ZA1GC056693,2023-11-24 21:34:07.812770+00:00,Cars.com,BENTLEY,Continental GT,2016,,White,Red,AWD,Gasoline,Automatic,,,,0,0,02045
76,20998.0,77026,JN8CS1MW8EM412778,2023-11-24 22:34:09.678309+00:00,Cars.com,INFINITI,QX70,2014,,Other,Black,AWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
77,127433.0,6762,SCFSMGBW3MGP05638,2023-11-12 17:40:58.658065+00:00,Cars.com,ASTON MARTIN,Vantage,2021,,Other,Red,RWD,Gasoline,Automatic,4.0L,V8,GDI,1,0,
78,123000.0,12036,WP0AC2Y10LSA72963,2023-11-24 21:33:42.146482+00:00,Cars.com,PORSCHE,Taycan,2020,Turbo / Turbo S,White,Black,AWD,Other,Automatic,,,,0,0,02045
79,6999.0,130507,KM8NU4CC1BU156756,2023-11-12 17:40:07.133973+00:00,Cars.com,HYUNDAI,Veracruz,2011,,Gray,Black,FWD,Gasoline,Automatic,3.8L,V6,MPFI,0,0,
80,125250.0,18975,SALKP9FUXPA012477,2023-11-12 16:53:57.354630+00:00,Cars.com,LAND ROVER,Range Rover,2023,SE,White,Black,AWD,Gasoline,Automatic,,V6,,0,0,
81,52900.0,74082,WP0AB2A73JL131283,2023-11-12 17:42:33.224134+00:00,Cars.com,PORSCHE,Panamera,2018,4S,Gray,Black,AWD,Gasoline,Automatic,2.9L,V6,GDI,1,0,
82,19500.0,42210,3KPF24AD3NE456585,2023-11-24 22:06:01.254971+00:00,Cars.com,KIA,Forte,2022,,White,Black,FWD,Gasoline,Automatic,2.0L,I4,MPFI,0,0,01464
83,86993.0,10766,7SVAAABA1PX011609,2023-11-12 17:45:27.200253+00:00,Cars.com,TOYOTA,Sequoia,2023,,Other,Red,4WD,Hybrid,Automatic,3.4L,V6,DI,1,1,
84,42998.0,44073,WBAJD1C50JG474994,2023-11-24 21:33:20.552569+00:00,Cars.com,BMW,540d,2018,540d xDrive,Blue,Other,AWD,Diesel,Automatic,3.0L,I6,DI,1,0,02045
85,20487.0,57968,JM1GL1VM8M1610526,2023-11-24 21:59:20.531809+00:00,Cars.com,MAZDA,Mazda6,2021,Touring,Red,Black,FWD,Gasoline,Automatic,2.5L,I4,GDI,0,0,01464
86,42998.0,44073,WBAJD1C50JG474994,2023-11-24 21:36:01.537471+00:00,Cars.com,BMW,540d,2018,540d xDrive,Blue,Other,AWD,Diesel,Automatic,3.0L,I6,DI,1,0,02045
87,72989.0,22466,WP0AA2A98FS106526,2023-11-12 17:42:08.549987+00:00,Cars.com,PORSCHE,911,2015,"Carrera (2WD), Carrera 4 (4WD)",White,Black,RWD,Gasoline,Automatic,3.4L,,GDI,0,0,
88,24990.0,76243,JN8CS1MUXGM130272,2023-11-24 22:32:04.185346+00:00,Cars.com,INFINITI,QX70,2016,,Other,Other,RWD,Gasoline,Automatic,3.7L,,,0,0,01237
89,22675.0,41158,JN8CS1MW3GM751385,2023-11-24 22:35:58.228644+00:00,Cars.com,INFINITI,QX70,2016,,Gray,Gray,AWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
90,9997.0,191414,JN8CS1MU3EM451793,2023-11-24 22:33:28.722545+00:00,Cars.com,INFINITI,QX70,2014,,Black,Gray,RWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
91,16996.0,38511,1J4FA39S06P706425,2023-11-12 17:43:39.758376+00:00,Cars.com,JEEP,Wrangler,2006,X,Black,Gray,4WD,Gasoline,Manual,4.0L,I6,MPFI,0,0,
92,24854.0,25507,1HGCV1F37NA057529,2023-11-12 20:18:55.729125+00:00,Cars.com,HONDA,Accord,2022,Sport,Black,Other,FWD,Gasoline,Automatic,1.5L,I4,GDI,1,0,
93,19795.0,86446,4T1G11AK0LU307629,2023-11-24 21:37:05.785656+00:00,Cars.com,TOYOTA,Camry,2020,SE,Red,Black,FWD,Gasoline,Automatic,2.5L,I4,DI,0,0,02045
94,225000.0,8277,SCFRMHAV9KGR00539,2023-11-12 21:45:12.736828+00:00,Cars.com,ASTON MARTIN,DBS,2019,,Red,Red,RWD,Gasoline,Automatic,5.2L,,,0,0,02191
95,102781.0,20936,WP1AG2AY1MDA34994,2023-11-12 20:14:09.139461+00:00,Cars.com,PORSCHE,Cayenne,2021,GTS,Gray,Black,AWD,Gasoline,Automatic,4.0L,V8,GDI,1,0,
96,19954.0,29266,3VWC57BU7KM224127,2023-11-24 22:12:17.534408+00:00,Cars.com,VOLKSWAGEN,Jetta,2019,,Black,Black,FWD,Gasoline,Automatic,1.4L,I4,GDI,1,0,01464
97,27311.0,22996,1HGCV1F32NA068874,2023-11-24 21:36:23.277197+00:00,Cars.com,HONDA,Accord,2022,Sport,White,Black,FWD,Gasoline,Automatic,1.5L,I4,GDI,1,0,02045
98,42975.0,13651,1GCPDKEK6NZ585081,2023-11-24 22:08:50.286885+00:00,Cars.com,CHEVROLET,Silverado,2022,LT-L,White,Black,4WD,Gasoline,Automatic,2.7L,I4,GDI,1,0,01464
99,33990.0,29891,5J6RT6H56NL020898,2023-11-24 21:53:58.752079+00:00,Cars.com,HONDA,CR-V,2022,EX,White,Black,Other,Hybrid,Other,,,,0,0,01464
100,29751.0,12293,1C4BJWDG8JL868294,2023-11-24 22:12:24.055965+00:00,Cars.com,JEEP,Wrangler JK,2018,JK (Open Body),Gray,Black,4WD,Gasoline,Manual,3.6L,V6,MPFI,0,0,01464
101,24251.0,27809,3GNAXUEV7LS686117,2023-11-24 21:37:27.425829+00:00,Cars.com,CHEVROLET,Equinox,2020,1LT,Blue,Other,Other,Gasoline,Other,,,,0,0,02045
102,34875.0,38747,2HKRW2H55NH618927,2023-11-24 21:54:46.522131+00:00,Cars.com,HONDA,CR-V,2022,EX,Gray,Gray,Other,Gasoline,Other,,,,0,0,01464
103,35491.0,17320,5FNYF8H59MB006385,2023-11-24 21:54:17.175589+00:00,Cars.com,HONDA,Passport,2021,EXL,Blue,Gray,Other,Gasoline,Automatic,,,,0,0,01464
104,10450.0,69752,2MEBM7FV3AX636888,2023-11-12 16:54:23.458370+00:00,Cars.com,MERCURY,Grand Marquis,2010,,Gray,Other,RWD,Flex Fuel,Automatic,4.6L,,,0,0,
105,18156.0,82206,JN8CS1MW9FM482288,2023-11-24 22:35:39.732644+00:00,Cars.com,INFINITI,QX70,2015,,Black,Black,AWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
106,215000.0,15016,ZPBUA1ZL0KLA05954,2023-11-12 21:44:03.620726+00:00,Cars.com,LAMBORGHINI,URUS,2019,,Other,Other,AWD,Gasoline,Automatic,,,,0,0,02191
107,17500.0,117089,5TDXK3DC3ES443584,2023-11-12 20:15:59.064040+00:00,Cars.com,TOYOTA,Sienna,2014,,White,Other,FWD,Gasoline,Automatic,3.5L,,,0,0,
108,23987.0,75651,JF2SKAUC0LH406137,2023-11-24 22:00:45.031277+00:00,Cars.com,SUBARU,Forester,2020,Ltd+ES+NAVI(HK)+KA,Black,Black,AWD,Gasoline,Automatic,2.5L,,GDI,0,0,01464
109,58500.0,18444,1G1FK1R65J0184170,2023-11-24 22:09:33.002766+00:00,Cars.com,CHEVROLET,Camaro,2018,,Black,Black,RWD,Gasoline,Automatic,6.2L,V8,GDI,0,0,01464
110,58999.0,46504,1GC1KTEY9KF210885,2023-11-12 17:42:43.596450+00:00,Cars.com,CHEVROLET,Silverado HD,2019,,White,Black,4WD,Diesel,Automatic,6.6L,V8,DI,1,0,
111,33500.0,53850,1C4GJXAG1LW185922,2023-11-24 21:33:24.615334+00:00,Cars.com,JEEP,Wrangler,2020,JL,Gray,Black,4WD,Gasoline,Other,3.6L,V6,,0,0,02045
112,31941.0,8300,JM1GL1WY9M1617017,2023-11-24 21:59:14.197567+00:00,Cars.com,MAZDA,Mazda6,2021,Grand Touring Reserve,Gray,Red,FWD,Gasoline,Automatic,2.5L,I4,GDI,1,0,01464
113,19105.0,59717,1G1ZD5ST6LF124252,2023-11-24 21:37:34.627663+00:00,Cars.com,CHEVROLET,Malibu,2020,1LT,Black,Other,Other,Gasoline,Other,,,,0,0,02045
114,16995.0,124244,3TMJU62N98M051073,2023-11-12 16:53:15.553482+00:00,Cars.com,TOYOTA,Tacoma,2008,Deluxe,Red,Black,RWD,Gasoline,Automatic,4.0L,V6,MPFI,0,0,
115,29999.0,28200,1G1YY25U665119324,2023-11-12 20:16:11.056791+00:00,Cars.com,CHEVROLET,Corvette,2006,,Black,Black,RWD,Gasoline,Automatic,6.0L,V8,MPFI,0,0,
116,33500.0,53850,1C4GJXAG1LW185922,2023-11-12 21:43:54.343799+00:00,Cars.com,JEEP,Wrangler,2020,JL,Gray,Black,4WD,Gasoline,Other,3.6L,V6,,0,0,02191
117,28558.0,69264,5FPYK3F66KB020937,2023-11-12 20:18:02.692363+00:00,Cars.com,HONDA,Ridgeline,2019,RTL-T,Gray,Black,AWD,Gasoline,Automatic,3.5L,V6,GDI,0,0,
118,18830.0,89601,JN8CS1MW9GM750175,2023-11-24 22:32:01.338831+00:00,Cars.com,INFINITI,QX70,2016,,Black,Black,AWD,Gasoline,Automatic,3.7L,V6,,0,0,01237
119,19795.0,103217,1GNEVGKW5JJ166700,2023-11-24 21:36:16.679414+00:00,Cars.com,CHEVROLET,Traverse,2018,,Gray,Black,AWD,Gasoline,Automatic,3.6L,V6,GDI,0,0,02045
120,15995.0,124170,JN8CS1MU7HM143384,2023-11-24 22:31:14.810229+00:00,Cars.com,INFINITI,QX70,2017,,Other,Black,RWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
121,41995.0,48195,WBA6B4C53FD986030,2023-11-12 17:44:53.946910+00:00,Cars.com,BMW,650i / ALPINA B6,2015,650i xDrive GC / ALPINA B6 xDrive GC,Black,Other,AWD,Gasoline,Automatic,4.4L,V8,GDI,1,0,
122,31898.0,57478,WP0AB29887U780920,2023-11-12 21:44:55.700535+00:00,Cars.com,PORSCHE,Cayman,2007,S,Gray,Brown,RWD,Gasoline,Automatic,3.4L,,MPFI,0,0,02191
123,22500.0,62276,2GNAXUEV2M6102397,2023-11-24 22:10:15.656803+00:00,Cars.com,CHEVROLET,Equinox,2021,LT AWD (1LT),Black,Black,AWD,Gasoline,Automatic,1.5L,I4,GDI,1,0,01464
124,248000.0,18666,ZFF79ALA2J0231614,2023-11-12 21:45:02.827879+00:00,Cars.com,FERRARI,488 GTB,2018,,Other,Black,RWD,Gasoline,Automatic,3.9L,,,0,0,02191
125,85988.0,4180,7SVAAABA2PX009268,2023-11-12 17:42:29.947089+00:00,Cars.com,TOYOTA,Sequoia,2023,,Other,Black,4WD,Hybrid,Automatic,3.4L,V6,DI,1,1,
126,33447.0,6061,KM8JFCAE8PU184438,2023-11-24 22:03:00.417816+00:00,Cars.com,HYUNDAI,Tucson,2023,,White,Black,AWD,Gasoline,Automatic,2.5L,I4,DI,0,0,01464
127,33981.0,47376,5TDBSKFC4MS021064,2023-11-12 17:40:27.197181+00:00,Cars.com,TOYOTA,Sienna,2021,LE Plus Package,Red,Gray,AWD,Hybrid,Automatic,2.5L,I4,DI,0,1,
128,67995.0,1348,1FA6P8JZ1L5550967,2023-11-12 16:54:00.279410+00:00,Cars.com,FORD,Mustang,2020,,White,Black,RWD,Gasoline,Manual,5.2L,V8,MPFI,0,0,
129,15995.0,113939,2HGFG3B80CH526415,2023-11-12 17:41:20.502787+00:00,Cars.com,HONDA,Civic,2012,,Black,Gray,FWD,Gasoline,Automatic,1.8L,I4,MPFI,0,0,
130,87995.0,34305,SALGW2SEXJA515562,2023-11-12 20:17:26.394821+00:00,Cars.com,LAND ROVER,Range Rover,2018,"SV, Autobiography, Dynamic",White,Black,4WD,Gasoline,Automatic,,V8,,0,0,
131,21975.0,29560,1N4BL4CV2LN320027,2023-11-24 22:08:40.372884+00:00,Cars.com,NISSAN,Altima,2020,Grade SR,Other,Other,FWD,Gasoline,Automatic,2.5L,I4,GDI,0,0,01464
